image_path,text,exists,group
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_101\14.jpg,chặn ở đầu hai đoạn dốc nơi đoạn đường qua km 95 và gần km 97. Họ,True,train_101
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_101\15.jpg,"đi tới đi lui liên tục, giơ lên giơ xuống chiếc đèn pin vào các xe trờ",True,train_101
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_101\16.jpg,"tới. Trong quá trình đi thực tế, chúng tôi đã thu thập được rất nhiều",True,train_101
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_101\17.jpg,những mảnh giấy ghi chép các khoản tiền mãi lộ của tài xế nộp về,True,train_101
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_101\18.jpg,cho chủ xe. - Ngày 1 - 4 - 2004 : xe chở thép tấm đi Phú Mỹ chi cho,True,train_101
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_101\19.jpg,"công an trạm 2 : 50.000 đồng, công an quốc lộ 51 : 150.000 đồng,",True,train_101
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_101\20.jpg,"công an Bà Rịa 150.000 đồng, công an Tân Thành : 100.000 đồng.",True,train_101
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_101\21.jpg,Đơn cử vài trường hợp : - Ngày 2 - 4 - 2004 : xe biển số 54N -... chở hàng sắt đi,True,train_101
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_101\22.jpg,"Vedan chi cho công an trạm 4 : 50.000 đồng, công an ngã ba Vũng Tàu : 70.000 đồng,",True,train_101
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_101\23.jpg,công an quốc lộ 51 : 150.000 đồng. - 3 - 4 - 2004 : xe chở sắt dài Tân Tạo đi Phú Mỹ,True,train_101
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_101\24.jpg,"chi công an trạm 1 : 50.000 đồng, công an trạm 3 : 50.000 đồng, công an Vũng Tàu :",True,train_101
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_101\25.jpg,"50.000 đồng, công an quôc lộ 51 : 150.000 đồng. - Ngày 9 - 4 - 2004 : Sắt dài đi",True,train_101
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_101\26.jpg,"Vedan công an trạm 2 : 50.000 đồng, công an Đồng Nai 100.000 đồng,",True,train_101
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_101\27.jpg,công an Long Thành 150.000 đồng.,True,train_101
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_101\28.jpg,"Và rất nhiều giấy ghi chép khác ghi rõ hàng hóa chở, số lượng chở thường từ 35 - 52",True,train_101
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_101\29.jpg,"tấn hàng. Thậm chí có chủ nghiệp đoàn xe còn cẩn thận lưu giữ các giấy tờ, sổ sách",True,train_101
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_101\30.jpg,"của nhiều tài xế qua 10 năm trở lại đây đã chung chi cho công an các trạm nào,",True,train_101
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_101\31.jpg,"tuyến nào bao nhiêu. Trong gần 40 phút chúng tôi chứng kiến, tại tuyến trên,",True,train_101
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_101\32.jpg,viên CSGT soi đèn cho cả thảy 27 chiếc xe lớn nhỏ từ Lâm Đồng về phải dừng,True,train_101
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_101\33.jpg,"lại. Tài xế nhanh nhẹn, nhoáng xuống đưa và biến vào trong bóng đêm với",True,train_101
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_101\34.jpg,tiếng rền của máy xe.,True,train_101
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_101\35.jpg,"Các tài xế cho biết khung "" giá "" phải chung tại đây cho các loại xe khách, tải nhỏ",True,train_101
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_101\36.jpg,"bình thường có chở hàng 50.000 đồng / xe, các xe quá tải giá 15.000 - 200.000 đ /",True,train_101
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_101\37.jpg,"xe. Anh Sáu, tài xế xe khách từ Đà Lạt, khẳng định : "" Nhà xe chúng tôi quen rồi,",True,train_101
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_101\38.jpg,"chung đều mỗi đêm 50.000 đ / xe, nếu không chung bị làm biên bản ngay vì các",True,train_101
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_101\39.jpg,"lỗi xe rơ bánh lái, vỏ mòn hoặc nhiều lỗi khác dù không chở dư khách "". Đến khoảng",True,train_101
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_101\40.jpg,23 g 30 cả hai toán rút về ngay ngã ba đường quẹo đi Đà Lạt (cũng trong khu vực,True,train_101
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_101\41.jpg,La Ngà).,True,train_101
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_101\42.jpg,"Lúc này, theo chủ một cây xăng ở gần đó : "" Vừa mới 5 phút trước, "" mấy ổng """,True,train_101
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_101\43.jpg,"nghe "" có động "" - công an của bộ xuống kiểm tra (?) chắc là sẽ dừng xe và chỉ",True,train_101
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_101\44.jpg,"lập biên bản thôi "". Đúng như ông chủ cây xăng thông tin, chúng tôi ghi nhận từ",True,train_101
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_101\45.jpg,"khoảng 0 g - 3 g sáng ngày 6 - 4 - 2004 các xe bị thổi vào liên tục, hàng chục",True,train_101
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_101\46.jpg,"biên bản được lập, xử phạt rất nghiêm túc. Xuân Lộc, ngã ba Vũng Tàu, quốc lộ",True,train_101
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_101\47.jpg,"51 : chỉ nhận "" giấy ""?",True,train_101
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_102\1.jpg,KHÁI QUÁT VỀ BIỂN ĐẢO VIỆT NAM,True,train_102
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_102\2.jpg,Nước ta giáp với biển Đông ở hai phía Đông và Nam. Vùng biển Việt Nam là một phần biển,True,train_102
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_102\3.jpg,Đông.,True,train_102
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_102\4.jpg,"Bờ biển dài 3.260 km, từ Quảng Ninh đến Kiên Giang. Như vậy cứ 100 km2 thì có 1 km bờ biển",True,train_102
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_102\5.jpg,(trung bình của thế giới là 600 km2 đất liền / 1 km bờ biển).,True,train_102
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_102\6.jpg,"Biển có vùng nội thủy, lãnh hải, vùng đặc quyền kinh tế và thềm lục địa với diện tích trên 1",True,train_102
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_102\7.jpg,triệu km2 (gấp 3 diện tích đất liền : 1 triệu km2 / 330.000 km2).,True,train_102
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_102\8.jpg,"Trong đó có 2 quần đảo Hoàng Sa, Trường Sa và 2.577 đảo lớn, nhỏ, gần và xa bờ, hợp",True,train_102
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_102\9.jpg,"thành phòng tuyến bảo vệ, kiểm soát và làm chủ vùng biển.",True,train_102
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_102\10.jpg,"Có vị trí chiến lược quan trọng : nối liền Thái Bình Dương và Ấn Độ Dương, châu Á với châu Âu,",True,train_102
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_102\11.jpg,"châu Úc với Trung Đông. Giao lưu quốc tế thuận lợi, phát triển ngành biển.",True,train_102
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_102\12.jpg,"Có khí hậu biển là vùng nhiệt đới tạo điều kiện cho sinh vật biển phát triển, tồn tại tốt.",True,train_102
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_102\13.jpg,"Có tài nguyên sinh vật và khoáng sản phong phú, đa dạng, quý hiếm.",True,train_102
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_102\14.jpg,"Vùng biển và hải đảo nước ta có vị trí chiến lược hết sức to lớn, có ảnh hưởng trực tiếp đến sự",True,train_102
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_102\15.jpg,"nghiệp bảo vệ nền độc lập dân tộc và xây dựng chủ nghĩa xã hội, có liên quan trực tiếp đến",True,train_102
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_102\16.jpg,"sự phồn vinh của đất nước, đến văn minh và hạnh phúc của nhân dân.",True,train_102
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_103\1.jpg,"Chuyện những người mang số 115. Sáng nay ngồi quán cà phê cóc, ông bạn già của tôi tâm sự : "" Chú mày biết",True,train_103
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_103\2.jpg,"không, hôm kia không nhờ cấp cứu đã xong cái mạng già này! "". Số là trở về nhà sau một chầu nhậu,",True,train_103
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_103\3.jpg,"bị tăng huyết áp đột ngột, ông bị choáng ngất, bà vợ luống cuống tay chân hét toáng lên. Một người",True,train_103
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_103\4.jpg,"hàng xóm nhanh trí gọi số 115 xin cấp cứu... Đó chỉ là một trong hàng ngàn trường hợp "" không",True,train_103
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_103\5.jpg,"nhờ cấp cứu đã... "".",True,train_103
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_103\6.jpg,Và 115 đã trở thành số điện thoại đáng tin cậy của nhiều người... Theo những vòng xe cấp,True,train_103
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_103\7.jpg,cứu. Buổi sáng 10 - 11 - 2003 tôi ngồi ở phòng cấp cứu 115 của Bệnh viện Trưng Vương.,True,train_103
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_103\8.jpg,"Trên bàn trực có những điện thoại bàn và hai bộ đàm. Y tá Liêu Văn Trường trực điện thoại, có tiếng",True,train_103
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_103\9.jpg,"chuông reo vang, Trường cầm ống nghe : "" Ồ không có gì đâu! Nhiệm vụ của chúng tôi mà. Anh ấy bình",True,train_103
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_103\10.jpg,"phục là tôt rồi "".",True,train_103
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_103\11.jpg,"Quay sang tôi, anh Trường nói : "" Một chị ở quận 8 gọi điện cảm ơn chúng tôi đã cấp cứu kịp thời",True,train_103
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_103\12.jpg,"nên chồng chị qua khỏi cơn nguy kịch "". Tôi đã từng nghe cấp cứu nhưng chỉ khi nghe chị Nguyễn Thị",True,train_103
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_103\13.jpg,"Tuyết Mai, trưởng khoa cấp cứu ngoại viện (CCNV), phân tích mới thật sự hiểu rõ "" nội tình "". CCNV chỉ đảm",True,train_103
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_103\14.jpg,"nhiệm cấp cứu đoạn đường từ hiện trường đến cổng bệnh viện. Sau khi nhận điện báo, mỗi ca cấp cứu gồm êkip một",True,train_103
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_103\15.jpg,"lái xe, một bác sĩ (BS), hai điều dưỡng viên (ĐDV) tức tốc lên xe.",True,train_103
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_103\16.jpg,"BS khám bệnh rồi chẩn đoán, ĐDV đo huyết áp, chích thuốc giảm đau, chuyển bệnh nhân lên băng",True,train_103
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_103\17.jpg,"ca, lái xe chở thẳng đến bệnh viện. Sau khi hoàn thành thủ tục nhập viện là xong ca cấp cứu.",True,train_103
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_103\18.jpg,"BS Tuyết Mai cho biết khoa gồm 12 BS, 22 ĐDV, sáu lái xe với 10 xe cấp cứu phục vụ cả địa bàn TP.HCM.",True,train_103
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_103\19.jpg,Họ được gọi là cấp cứu viên (CCV). Lăn theo những vòng xe cấp cứu. Buổi trưa 14 - 11 - 2003 khi tôi,True,train_103
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_103\20.jpg,đang ngồi nói chuyện với các anh chị bỗng ĐDV trực ban cho biết có ca cấp cứu đường Tô Hiến Thành,True,train_103
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_103\21.jpg,đang gọi.,True,train_103
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_103\22.jpg,"Thế là tôi cùng với êkip cấp cứu gồm BS Hà Thanh Hà, ĐDV Nguyễn Thị Kim Chi, Nguyễn",True,train_103
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_103\23.jpg,"Văn Huệ, lái xe Nguyễn Văn Nghĩa lên đường.",True,train_103
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_104\1.jpg,KHÁI QUÁT VỀ BIỂN ĐẢO VIỆT NAM,True,train_104
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_104\2.jpg,Nước ta giáp với biển Đông ở hai phía Đông và Nam. Vùng biển Việt,True,train_104
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_104\3.jpg,Nam là một phần biển Đông.,True,train_104
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_104\4.jpg,"Bờ biển dài 3.260 km, từ Quảng Ninh đến Kiên Giang. Như vậy cứ 100",True,train_104
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_104\5.jpg,km2 thì có 1 km bờ biển (trung bình của thế giới là 600 km2,True,train_104
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_104\6.jpg,đất liền / 1 km bờ biển).,True,train_104
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_104\7.jpg,"Biển có vùng nội thủy, lãnh hải, vùng đặc quyền kinh tế và thềm lục địa",True,train_104
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_104\8.jpg,với diện tích trên 1 triệu km2 (gấp 3 diện tích đất liền : 1 triệu,True,train_104
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_104\9.jpg,km2 / 330.000 km2).,True,train_104
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_104\10.jpg,"Trong đó có 2 quần đảo Hoàng Sa, Trường Sa và 2.577 đảo lớn,",True,train_104
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_104\11.jpg,"nhỏ, gần và xa bờ, hợp thành phòng tuyến bảo vệ, kiểm soát và",True,train_104
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_104\12.jpg,làm chủ vùng biển.,True,train_104
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_104\13.jpg,Có vị trí chiến lược quan trọng : nối liền Thái Bình Dương với Ấn Độ Dương,True,train_104
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_104\14.jpg,", châu Á với châu Âu, châu Úc và Trung Đông. Giao lưu quốc tế",True,train_104
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_104\15.jpg,"thuận lợi, phát triển ngành biển.",True,train_104
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_104\16.jpg,Có khí hậu biển là vùng nhiệt đới tạo điều kiện cho sinh vật biển phát,True,train_104
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_104\17.jpg,"triển, tồn tại tốt.",True,train_104
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_104\18.jpg,"Có tài nguyên sinh vật và khoáng sản phong phú, đa dạng, quý hiếm.",True,train_104
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_104\19.jpg,"Vùng biển và hải đảo nước ta có vị trí chiến lược hết sức to lớn,",True,train_104
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_104\20.jpg,có ảnh hưởng trực tiếp đến sự nghiệp bảo vệ nền độc lập dân tộc và,True,train_104
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_104\21.jpg,"xây dựng chủ nghĩa xã hội, có liên quan trực tiếp đến sự phồn vinh",True,train_104
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_104\22.jpg,"của đất nước, đến văn minh và hạnh phúc của nhân dân.",True,train_104
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_105\1.jpg,"Phóng sự điều tra : Thú rừng vẫn "" chảy máu "" : Những",True,train_105
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_105\2.jpg,"trùm đầu nậu. Trưa 28 - 10, chúng tôi ghé vào",True,train_105
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_105\3.jpg,nhà hàng Kiều Oanh nằm ngay trung tâm,True,train_105
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_105\4.jpg,thị xã Đồng Xoài (Bình Phước). Chủ,True,train_105
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_105\5.jpg,quán đưa ra một thực đơn gồm các món cá,True,train_105
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_105\6.jpg,"của miền Tây nhưng lại giới thiệu : "" Có chồn,",True,train_105
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_105\7.jpg,"nhím, heo rừng, cúi rừng... các anh có nhậu",True,train_105
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_105\8.jpg,"không? "". Chủ quán tươi cười giải thích : "" Đang",True,train_105
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_105\9.jpg,"có chiến dịch nên không dám ghi trong thực đơn... "".",True,train_105
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_105\10.jpg,"Tại các nhà hàng khác ở thị xã Đồng Xoài (Bình Phước), vốn nổi tiếng về đặc sản",True,train_105
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_105\11.jpg,"thú rừng trước đây, chúng tôi cũng đều gặp tình cảnh tương tự... Chân dung các",True,train_105
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_105\12.jpg,""" trùm "". Chúng tôi tìm đến nhà ông Bình ở đường Nguyễn Huệ, phường Tân Xuân - một",True,train_105
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_105\13.jpg,trong ba trùm đầu nậu cung cấp thú rừng cho các nhà hàng đặc sản tại thị xã,True,train_105
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_105\14.jpg,"Đồng Xoài. Khi bước vào nhà, chúng tôi thấy ông ta đang loay hoay với bảy con",True,train_105
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_105\15.jpg,cheo.,True,train_105
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_105\16.jpg,"Ông cho biết đang chuẩn bị đem bỏ mối cho một quán đặc sản ở Bình Chánh,",True,train_105
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_105\17.jpg,TP.HCM. Chúng tôi giới thiệu ở TP.HCM lên tìm nguồn hàng về bán cho một nhà,True,train_105
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_105\18.jpg,"hàng mới khai trương tại thành phố. Ông vồn vã "" tiếp thị "" : chồn hương sống",True,train_105
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_105\19.jpg,"160.000 đ / kg; cheo 50.000 đ; thỏ 50.000 đ; nai 55.000 đ... Ông nói : "" Nếu các",True,train_105
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_105\20.jpg,anh muốn chúng tôi mang xuống tận nhà hàng thì thêm mỗi ký 5.000 đ tiền,True,train_105
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_105\21.jpg,"vận chuyển "".",True,train_105
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_105\22.jpg,""" Có gấu không? "" "" Có, 500.000 đ / kg "". Ông giới thiệu thêm : "" Tôi có 3 - 4 nhân viên",True,train_105
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_105\23.jpg,ngày nào cũng chở hàng về Biên Hòa (Đồng Nai) và TP.HCM nhưng chưa bao,True,train_105
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_105\24.jpg,"giờ bị bắt. Các anh yên tâm. Tôi lo được hết "". Trùm Bình có thâm",True,train_105
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_105\25.jpg,"niên cung cấp các loại động vật rừng quí hiếm từ hơn chục năm nay, sắm được",True,train_105
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_105\26.jpg,"cả xe hơi. Trước đây, ông và vợ tên là Hoa vừa đứng ra thu gom hàng vừa",True,train_105
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_105\27.jpg,"trực tiếp đi bỏ hàng cho các tỉnh thành, nhưng sau đó hai người ly dị",True,train_105
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_105\28.jpg,rồi ra làm ăn riêng.,True,train_105
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_105\29.jpg,"Bà Hoa cũng trở thành một "" đầu nậu "" khá tên tuổi trong giới mua bán động vật",True,train_105
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_105\30.jpg,"rừng tại Bình Phước. Rời nhà Bình, chúng tôi tìm đến nhà trùm Hoa nằm",True,train_105
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_105\31.jpg,"trong con hẻm nhỏ đường Nguyễn Đình Chiểu, phường Tân Xuân. Trong nhà",True,train_105
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_105\32.jpg,"bà Hoa có nhốt một số thú rừng còn sống như kỳ đà, nhím. Lát sau",True,train_105
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_105\33.jpg,"bà Hoa về, nghe chúng tôi muốn đặt hàng mua với số lượng lớn, bà liền",True,train_105
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_105\34.jpg,lấy giấy bút ghi cho chúng tôi một bảng giá cụ thể các loại động,True,train_105
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_105\35.jpg,vật rừng.,True,train_105
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_105\36.jpg,"Bà "" bật mí "" : có loại mua về từ đường Campuchia, có loại từ rừng Bình Phước.",True,train_105
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_105\37.jpg,"Thú từ Campuchia về trông "" đừ "" lắm, ăn không ngon bằng từ rừng Bình",True,train_105
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_105\38.jpg,"Phước... "" Các anh muốn loại nào cũng có, chỉ cần điện thoại là tôi cho",True,train_105
f:\OneDrive\TAI_LIEU_HK8\XLA\ocr_tieng_viet\data_daxuli\train\train_105\39.jpg,"chở đến tận nơi "". Nguồn hàng của Hoa chủ yếu cung cấp cho các nhà",True,train_105
